Ref,SampleID,Site name,DEPTH,AGE,AP (%),Pollen data source,Group
182,7407,Laguna de Pacucha,1330,20631,20.19230769,Neotoma,TrAn
182,7408,Laguna de Pacucha,1335,20820,12.89308176,Neotoma,TrAn
182,7409,Laguna de Pacucha,1340,21010,16.61341853,Neotoma,TrAn
182,7410,Laguna de Pacucha,1345,21199,18.61198738,Neotoma,TrAn
182,7411,Laguna de Pacucha,1350,21390,17.04918033,Neotoma,TrAn
182,7412,Laguna de Pacucha,1355,21582,16.27218935,Neotoma,TrAn
182,7413,Laguna de Pacucha,1360,21774,9.324758842,Neotoma,TrAn
182,7414,Laguna de Pacucha,1365,21960,16.50793651,Neotoma,TrAn
182,7415,Laguna de Pacucha,1370,22146,14.72392638,Neotoma,TrAn
182,7416,Laguna de Pacucha,1375,22331,21.58054711,Neotoma,TrAn
182,7417,Laguna de Pacucha,1380,22516,15.29745042,Neotoma,TrAn
182,7418,Laguna de Pacucha,1385,22703,13.86430678,Neotoma,TrAn
182,7419,Laguna de Pacucha,1390,22891,11.5755627,Neotoma,TrAn
182,7420,Laguna de Pacucha,1395,23079,11.48459384,Neotoma,TrAn
182,7421,Laguna de Pacucha,1400,23267,11.83098592,Neotoma,TrAn
182,7422,Laguna de Pacucha,1405,23457,13.97515528,Neotoma,TrAn
182,7423,Laguna de Pacucha,1410,23651,13.41463415,Neotoma,TrAn
182,7424,Laguna de Pacucha,1415,23844,9.855072464,Neotoma,TrAn
182,7425,Laguna de Pacucha,1420,24037,11.08108108,Neotoma,TrAn
182,7426,Laguna de Pacucha,1425,24229,13.24921136,Neotoma,TrAn
182,7427,Laguna de Pacucha,1430,24421,14.06727829,Neotoma,TrAn
183,7428,Laguna Bella Vista,2,201,88.54166667,Neotoma,Amazonia
183,7429,Laguna Bella Vista,10,533,85.96491228,Neotoma,Amazonia
183,7430,Laguna Bella Vista,18,878,85.59498956,Neotoma,Amazonia
183,7431,Laguna Bella Vista,26,1242,75,Neotoma,Amazonia
183,7432,Laguna Bella Vista,34,1788,62.75862069,Neotoma,Amazonia
183,7433,Laguna Bella Vista,40,2469,64.11042945,Neotoma,Amazonia
183,7434,Laguna Bella Vista,48,2806,58.57988166,Neotoma,Amazonia
183,7435,Laguna Bella Vista,54,5541,61.0619469,Neotoma,Amazonia
183,7436,Laguna Bella Vista,60,8562,42.95532646,Neotoma,Amazonia
183,7437,Laguna Bella Vista,68,9665,44,Neotoma,Amazonia
183,7438,Laguna Bella Vista,76,10178,42.61744966,Neotoma,Amazonia
183,7439,Laguna Bella Vista,84,10508,39.70588235,Neotoma,Amazonia
183,7440,Laguna Bella Vista,92,10655,36.94779116,Neotoma,Amazonia
183,7441,Laguna Bella Vista,100,10799,38.60759494,Neotoma,Amazonia
183,7442,Laguna Bella Vista,108,10926,40,Neotoma,Amazonia
183,7443,Laguna Bella Vista,120,11109,37.61755486,Neotoma,Amazonia
183,7444,Laguna Bella Vista,128,11370,63.66906475,Neotoma,Amazonia
183,7445,Laguna Bella Vista,132,11575,55.28169014,Neotoma,Amazonia
183,7446,Laguna Bella Vista,139,37333,55.98802395,Neotoma,Amazonia
183,7447,Laguna Bella Vista,147,39535,56.07476636,Neotoma,Amazonia
183,7448,Laguna Bella Vista,155,40960,52.47148289,Neotoma,Amazonia
183,7449,Laguna Bella Vista,163,42224,57.54985755,Neotoma,Amazonia
183,7450,Laguna Bella Vista,169,43209,52.08333333,Neotoma,Amazonia
183,7451,Laguna Bella Vista,177,44537,51.00401606,Neotoma,Amazonia
183,7452,Laguna Bella Vista,183,45469,48.8372093,Neotoma,Amazonia
183,7453,Laguna Bella Vista,187,46072,71.32616487,Neotoma,Amazonia
183,7454,Laguna Bella Vista,197,47559,68.38235294,Neotoma,Amazonia
183,7455,Laguna Bella Vista,205,48897,73.46938776,Neotoma,Amazonia
183,7456,Laguna Bella Vista,213,50316,73.63896848,Neotoma,Amazonia
183,7457,Laguna Bella Vista,227,52786,44.96644295,Neotoma,Amazonia
183,7458,Laguna Bella Vista,237,54559,56.43044619,Neotoma,Amazonia
183,7459,Laguna Bella Vista,247,56381,54.20168067,Neotoma,Amazonia
183,7460,Laguna Bella Vista,257,58327,42.36111111,Neotoma,Amazonia
183,7461,Laguna Bella Vista,265,59864,58.7654321,Neotoma,Amazonia
183,7462,Laguna Bella Vista,273,61402,66.94915254,Neotoma,Amazonia
183,7463,Laguna Bella Vista,281,63003,35.85526316,Neotoma,Amazonia
183,7464,Laguna Bella Vista,289,64604,39.92248062,Neotoma,Amazonia
183,7465,Laguna Bella Vista,297,66151,42.58064516,Neotoma,Amazonia
185,7466,Lake Consuelo,10,5388,36.65223665,Neotoma,Amazonia
185,7467,Lake Consuelo,10,303,93.19727891,Neotoma,Amazonia
185,7468,Lake Consuelo,15,562,86.79927667,Neotoma,Amazonia
185,7469,Lake Consuelo,20,6304,38.72053872,Neotoma,Amazonia
185,7470,Lake Consuelo,20,820,85.39325843,Neotoma,Amazonia
185,7471,Lake Consuelo,25,1084,89,Neotoma,Amazonia
185,7472,Lake Consuelo,30,7379,33.93103448,Neotoma,Amazonia
185,7473,Lake Consuelo,30,1353,82.42574257,Neotoma,Amazonia
185,7474,Lake Consuelo,35,1607,80.83832335,Neotoma,Amazonia
185,7475,Lake Consuelo,40,7654,34.56973294,Neotoma,Amazonia
185,7476,Lake Consuelo,40,1863,71.51335312,Neotoma,Amazonia
185,7477,Lake Consuelo,45,2125,68.52941176,Neotoma,Amazonia
185,7478,Lake Consuelo,50,7842,41.80967239,Neotoma,Amazonia
185,7479,Lake Consuelo,54,2594,82.69896194,Neotoma,Amazonia
185,7480,Lake Consuelo,60,7972,44.00656814,Neotoma,Amazonia
185,7481,Lake Consuelo,60,2898,89.90384615,Neotoma,Amazonia
185,7482,Lake Consuelo,65,8034,33.05921053,Neotoma,Amazonia
185,7483,Lake Consuelo,65,3152,87.57062147,Neotoma,Amazonia
185,7484,Lake Consuelo,70,8096,43.68932039,Neotoma,Amazonia
185,7485,Lake Consuelo,70,3408,90.29126214,Neotoma,Amazonia
185,7486,Lake Consuelo,75,8150,35.65891473,Neotoma,Amazonia
185,7487,Lake Consuelo,75,3673,79.75460123,Neotoma,Amazonia
185,7488,Lake Consuelo,80,8204,44.53924915,Neotoma,Amazonia
185,7489,Lake Consuelo,80,3946,84.44444444,Neotoma,Amazonia
185,7490,Lake Consuelo,82.5,4086,81.48148148,Neotoma,Amazonia
185,7491,Lake Consuelo,85,8329,38.87195122,Neotoma,Amazonia
185,7492,Lake Consuelo,85,4350,81.93146417,Neotoma,Amazonia
185,7493,Lake Consuelo,87.5,4634,75.12820513,Neotoma,Amazonia
185,7494,Lake Consuelo,90,8451,42.12328767,Neotoma,Amazonia
185,7495,Lake Consuelo,90,4950,73.88724036,Neotoma,Amazonia
185,7496,Lake Consuelo,92.5,5264,64.3153527,Neotoma,Amazonia
185,7497,Lake Consuelo,95,8617,39.66942149,Neotoma,Amazonia
185,7498,Lake Consuelo,100,8780,42.21854305,Neotoma,Amazonia
185,7499,Lake Consuelo,105,8939,41.90317195,Neotoma,Amazonia
185,7500,Lake Consuelo,110,9098,38.00578035,Neotoma,Amazonia
185,7501,Lake Consuelo,115,9267,40.96185738,Neotoma,Amazonia
185,7502,Lake Consuelo,120,9433,40.7960199,Neotoma,Amazonia
185,7503,Lake Consuelo,125,9586,41.43258427,Neotoma,Amazonia
185,7504,Lake Consuelo,130,9736,43.25203252,Neotoma,Amazonia
185,7505,Lake Consuelo,135,9893,43.33843798,Neotoma,Amazonia
185,7506,Lake Consuelo,140,10053,43.05084746,Neotoma,Amazonia
185,7507,Lake Consuelo,150,10377,44.42567568,Neotoma,Amazonia
185,7508,Lake Consuelo,160,10711,42.83333333,Neotoma,Amazonia
185,7509,Lake Consuelo,180,11363,43.95770393,Neotoma,Amazonia
185,7510,Lake Consuelo,190,11693,44.74123539,Neotoma,Amazonia
185,7511,Lake Consuelo,200,12034,40.58641975,Neotoma,Amazonia
185,7512,Lake Consuelo,210,12391,43.21192053,Neotoma,Amazonia
185,7513,Lake Consuelo,220,12750,42.73789649,Neotoma,Amazonia
185,7514,Lake Consuelo,230,13115,40.82644628,Neotoma,Amazonia
185,7515,Lake Consuelo,240,13447,44.85049834,Neotoma,Amazonia
185,7516,Lake Consuelo,250,13845,40.59900166,Neotoma,Amazonia
185,7517,Lake Consuelo,260,14299,39.44353519,Neotoma,Amazonia
185,7518,Lake Consuelo,270,14716,42.64214047,Neotoma,Amazonia
185,7519,Lake Consuelo,280,15131,42.28934817,Neotoma,Amazonia
185,7520,Lake Consuelo,290,15538,34.47154472,Neotoma,Amazonia
185,7521,Lake Consuelo,300,15971,40.31496063,Neotoma,Amazonia
185,7522,Lake Consuelo,310,16392,40.70351759,Neotoma,Amazonia
185,7523,Lake Consuelo,320,16821,41.52542373,Neotoma,Amazonia
185,7524,Lake Consuelo,330,17191,38.75838926,Neotoma,Amazonia
185,7525,Lake Consuelo,340,17556,40,Neotoma,Amazonia
185,7526,Lake Consuelo,350,17934,39.45111492,Neotoma,Amazonia
185,7527,Lake Consuelo,360,18299,39.53098827,Neotoma,Amazonia
185,7528,Lake Consuelo,370,18671,41.72413793,Neotoma,Amazonia
185,7529,Lake Consuelo,380,19033,40.0304414,Neotoma,Amazonia
185,7530,Lake Consuelo,390,19381,37.23577236,Neotoma,Amazonia
185,7531,Lake Consuelo,400,19739,42.73648649,Neotoma,Amazonia
185,7532,Lake Consuelo,410,20093,40.53156146,Neotoma,Amazonia
185,7533,Lake Consuelo,420,20493,42.1319797,Neotoma,Amazonia
185,7534,Lake Consuelo,430,20984,43.24786325,Neotoma,Amazonia
185,7535,Lake Consuelo,440,21506,42.81437126,Neotoma,Amazonia
185,7536,Lake Consuelo,450,22002,40.30354132,Neotoma,Amazonia
185,7537,Lake Consuelo,460,22515,40.16528926,Neotoma,Amazonia
185,7538,Lake Consuelo,470,22989,38.46153846,Neotoma,Amazonia
185,7539,Lake Consuelo,480,23420,39.30921053,Neotoma,Amazonia
185,7540,Lake Consuelo,490,23823,39.83193277,Neotoma,Amazonia
185,7541,Lake Consuelo,500,24257,39.1025641,Neotoma,Amazonia
185,7542,Lake Consuelo,510,24695,39.21259843,Neotoma,Amazonia
185,7543,Lake Consuelo,520,25129,40.92465753,Neotoma,Amazonia
185,7544,Lake Consuelo,530,25540,40.29126214,Neotoma,Amazonia
185,7545,Lake Consuelo,540,25952,40.26845638,Neotoma,Amazonia
185,7546,Lake Consuelo,550,26360,39.63815789,Neotoma,Amazonia
185,7547,Lake Consuelo,560,26968,38.63247863,Neotoma,Amazonia
185,7548,Lake Consuelo,580,28240,37.96296296,Neotoma,Amazonia
185,7549,Lake Consuelo,590,28889,39.46488294,Neotoma,Amazonia
185,7550,Lake Consuelo,600,29545,40.9556314,Neotoma,Amazonia
185,7551,Lake Consuelo,610,30200,38.44884488,Neotoma,Amazonia
185,7552,Lake Consuelo,620,30874,39.53846154,Neotoma,Amazonia
185,7553,Lake Consuelo,625,31209,34.89583333,Neotoma,Amazonia
185,7554,Lake Consuelo,630,31550,40.39087948,Neotoma,Amazonia
185,7555,Lake Consuelo,635,31879,37.98319328,Neotoma,Amazonia
185,7556,Lake Consuelo,640,32203,39.55479452,Neotoma,Amazonia
185,7557,Lake Consuelo,645,32537,38.06343907,Neotoma,Amazonia
185,7558,Lake Consuelo,650,32866,40.74074074,Neotoma,Amazonia
185,7559,Lake Consuelo,655,33185,39.11564626,Neotoma,Amazonia
185,7560,Lake Consuelo,660,33504,36.92307692,Neotoma,Amazonia
185,7561,Lake Consuelo,665,33829,39.93660856,Neotoma,Amazonia
185,7562,Lake Consuelo,670,34157,42.71356784,Neotoma,Amazonia
185,7563,Lake Consuelo,675,34464,38.96103896,Neotoma,Amazonia
185,7564,Lake Consuelo,680,34772,40.2173913,Neotoma,Amazonia
185,7565,Lake Consuelo,685,35081,41.62601626,Neotoma,Amazonia
185,7566,Lake Consuelo,690,35392,37.60539629,Neotoma,Amazonia
185,7567,Lake Consuelo,695,35626,40.40066778,Neotoma,Amazonia
185,7568,Lake Consuelo,700,35856,42.97800338,Neotoma,Amazonia
185,7569,Lake Consuelo,705,36157,36.523126,Neotoma,Amazonia
185,7570,Lake Consuelo,710,36454,41.30081301,Neotoma,Amazonia
185,7571,Lake Consuelo,715,36745,34.70394737,Neotoma,Amazonia
185,7572,Lake Consuelo,720,37038,41.05263158,Neotoma,Amazonia
185,7573,Lake Consuelo,725,37337,38.10264386,Neotoma,Amazonia
185,7574,Lake Consuelo,730,37635,38.52459016,Neotoma,Amazonia
185,7575,Lake Consuelo,735,37935,36.34840871,Neotoma,Amazonia
185,7576,Lake Consuelo,740,38231,38.85714286,Neotoma,Amazonia
185,7577,Lake Consuelo,745,38532,40.06677796,Neotoma,Amazonia
185,7578,Lake Consuelo,750,38830,40.06309148,Neotoma,Amazonia
185,7579,Lake Consuelo,755,39125,37.76683087,Neotoma,Amazonia
185,7580,Lake Consuelo,760,39419,40.7960199,Neotoma,Amazonia
185,7581,Lake Consuelo,770,39885,38.62876254,Neotoma,Amazonia
185,7582,Lake Consuelo,780,40361,38.66432337,Neotoma,Amazonia
185,7583,Lake Consuelo,790,40801,33.8501292,Neotoma,Amazonia
185,7584,Lake Consuelo,800,41289,33.21616872,Neotoma,Amazonia
185,7585,Lake Consuelo,810,41788,40.11627907,Neotoma,Amazonia
185,7586,Lake Consuelo,820,42302,34.6215781,Neotoma,Amazonia
185,7587,Lake Consuelo,830,42816,41.41414141,Neotoma,Amazonia
185,7588,Lake Consuelo,840,43303,35.0591716,Neotoma,Amazonia
185,7589,Lake Consuelo,850,43804,39.7260274,Neotoma,Amazonia
185,7590,Lake Consuelo,860,44327,37.90849673,Neotoma,Amazonia
185,7591,Lake Consuelo,870,44825,40.97560976,Neotoma,Amazonia
185,7592,Lake Consuelo,879,45286,37.79264214,Neotoma,Amazonia
186,7593,Chapada dos Veadeiros,1.25,718,17.2,Manually extracted,CEB
186,7594,Chapada dos Veadeiros,5.25,1087,17.7,Manually extracted,CEB
186,7595,Chapada dos Veadeiros,13.85,1792,17.8,Manually extracted,CEB
186,7596,Chapada dos Veadeiros,25.5,4152,13,Manually extracted,CEB
186,7597,Chapada dos Veadeiros,33.1,6025,20.7,Manually extracted,CEB
186,7598,Chapada dos Veadeiros,39.5,7717,20.9,Manually extracted,CEB
186,7599,Chapada dos Veadeiros,49.9,10346,19.4,Manually extracted,CEB
186,7600,Chapada dos Veadeiros,61.25,13434,21.2,Manually extracted,CEB
186,7601,Chapada dos Veadeiros,69.6,15563,25.7,Manually extracted,CEB
186,7602,Chapada dos Veadeiros,79.5,17981,22,Manually extracted,CEB
186,7603,Chapada dos Veadeiros,89.95,19417,15.7,Manually extracted,CEB
186,7604,Chapada dos Veadeiros,96.55,19838,25,Manually extracted,CEB
186,7605,Chapada dos Veadeiros,104.8,20397,17.6,Manually extracted,CEB
186,7606,Chapada dos Veadeiros,110.45,20776,27.5,Manually extracted,CEB
186,7607,Chapada dos Veadeiros,119.9,21416,32.8,Manually extracted,CEB
186,7608,Chapada dos Veadeiros,122.5,21573,27.9,Manually extracted,CEB
186,7609,Chapada dos Veadeiros,130.55,22029,47.1,Manually extracted,CEB
186,7610,Chapada dos Veadeiros,140.3,22584,23,Manually extracted,CEB
186,7611,Chapada dos Veadeiros,149.9,23142,24.5,Manually extracted,CEB
186,7612,Chapada dos Veadeiros,160.55,23784,24.7,Manually extracted,CEB
186,7613,Chapada dos Veadeiros,169.75,24318,34.1,Manually extracted,CEB
186,7614,Chapada dos Veadeiros,174.7,24608,29.8,Manually extracted,CEB
186,7615,Chapada dos Veadeiros,176.95,24784,31.2,Manually extracted,CEB
187,7616,Lake Chalalan,0,-53,96.51837524,Neotoma,Amazonia
187,7617,Lake Chalalan,2,22,93.05993691,Neotoma,Amazonia
187,7618,Lake Chalalan,20,456,92.75053305,Neotoma,Amazonia
187,7619,Lake Chalalan,40,723,84.8806366,Neotoma,Amazonia
187,7620,Lake Chalalan,60,977,82.42574257,Neotoma,Amazonia
187,7621,Lake Chalalan,80,1181,89.26553672,Neotoma,Amazonia
187,7622,Lake Chalalan,105,1381,83.71134021,Neotoma,Amazonia
187,7623,Lake Chalalan,120,1591,84.10138249,Neotoma,Amazonia
187,7624,Lake Chalalan,140,1919,64.05797101,Neotoma,Amazonia
187,7625,Lake Chalalan,160,2243,65.98240469,Neotoma,Amazonia
187,7626,Lake Chalalan,180,2576,84.79262673,Neotoma,Amazonia
187,7627,Lake Chalalan,200,2907,79.67032967,Neotoma,Amazonia
187,7628,Lake Chalalan,220,3235,78.49740933,Neotoma,Amazonia
187,7629,Lake Chalalan,240,3646,76.84210526,Neotoma,Amazonia
187,7630,Lake Chalalan,260,4087,79.55465587,Neotoma,Amazonia
187,7631,Lake Chalalan,280,4506,73.46437346,Neotoma,Amazonia
187,7632,Lake Chalalan,300,4844,80.17241379,Neotoma,Amazonia
187,7633,Lake Chalalan,320,5074,83.22295806,Neotoma,Amazonia
187,7634,Lake Chalalan,340,5305,81.37432188,Neotoma,Amazonia
187,7635,Lake Chalalan,360,5542,80.07181329,Neotoma,Amazonia
187,7636,Lake Chalalan,380,5776,78.49462366,Neotoma,Amazonia
187,7637,Lake Chalalan,400,6002,79.71360382,Neotoma,Amazonia
187,7638,Lake Chalalan,420,6241,81.94774347,Neotoma,Amazonia
187,7639,Lake Chalalan,440,6625,75,Neotoma,Amazonia
187,7640,Lake Chalalan,460,7022,70.84233261,Neotoma,Amazonia
187,7641,Lake Chalalan,480,7436,72.14285714,Neotoma,Amazonia
187,7642,Lake Chalalan,501,7849,71.14427861,Neotoma,Amazonia
187,7643,Lake Chalalan,520,8220,81.31487889,Neotoma,Amazonia
187,7644,Lake Chalalan,540,8612,80.08213552,Neotoma,Amazonia
187,7645,Lake Chalalan,560,9001,83.36713996,Neotoma,Amazonia
188,7646,Laguna Chaplin LCH,3.85,22,84.03990025,Neotoma,Amazonia
188,7647,Laguna Chaplin LCH,7.15,90,87.80487805,Neotoma,Amazonia
188,7648,Laguna Chaplin LCH,12.65,204,81.65938865,Neotoma,Amazonia
188,7649,Laguna Chaplin LCH,17.05,296,90.10526316,Neotoma,Amazonia
188,7650,Laguna Chaplin LCH,21.45,389,84.08163265,Neotoma,Amazonia
188,7651,Laguna Chaplin LCH,25.85,481,88.71681416,Neotoma,Amazonia
188,7652,Laguna Chaplin LCH,30.25,572,85.57919622,Neotoma,Amazonia
188,7653,Laguna Chaplin LCH,34.65,678,85.61151079,Neotoma,Amazonia
188,7654,Laguna Chaplin LCH,39.05,900,74.25287356,Neotoma,Amazonia
188,7655,Laguna Chaplin LCH,43.45,1408,71.42857143,Neotoma,Amazonia
188,7656,Laguna Chaplin LCH,47.85,1949,61.59090909,Neotoma,Amazonia
188,7657,Laguna Chaplin LCH,52.25,2264,63.27014218,Neotoma,Amazonia
188,7658,Laguna Chaplin LCH,56.65,2434,56.46766169,Neotoma,Amazonia
188,7659,Laguna Chaplin LCH,61.05,2571,57.65472313,Neotoma,Amazonia
188,7660,Laguna Chaplin LCH,65.45,2708,56.68789809,Neotoma,Amazonia
188,7661,Laguna Chaplin LCH,69.85,2913,55.01618123,Neotoma,Amazonia
188,7662,Laguna Chaplin LCH,74.25,3249,43.22580645,Neotoma,Amazonia
188,7663,Laguna Chaplin LCH,78.65,3688,53.69127517,Neotoma,Amazonia
188,7664,Laguna Chaplin LCH,83.05,4146,44.9044586,Neotoma,Amazonia
188,7665,Laguna Chaplin LCH,87.5,4411,56.09756098,Neotoma,Amazonia
188,7666,Laguna Chaplin LCH,91.5,4599,47.02194357,Neotoma,Amazonia
188,7667,Laguna Chaplin LCH,101.5,5109,40.59701493,Neotoma,Amazonia
188,7668,Laguna Chaplin LCH,111.5,5797,42.66666667,Neotoma,Amazonia
188,7669,Laguna Chaplin LCH,115.5,6076,42.38410596,Neotoma,Amazonia
188,7670,Laguna Chaplin LCH,119.5,6354,40.80267559,Neotoma,Amazonia
188,7671,Laguna Chaplin LCH,127.5,7404,41.71597633,Neotoma,Amazonia
188,7672,Laguna Chaplin LCH,135.5,10463,40.60606061,Neotoma,Amazonia
188,7673,Laguna Chaplin LCH,143.5,14968,30.67846608,Neotoma,Amazonia
188,7674,Laguna Chaplin LCH,151.5,19414,25.79617834,Neotoma,Amazonia
188,7675,Laguna Chaplin LCH,155.5,22138,36.36363636,Neotoma,Amazonia
188,7676,Laguna Chaplin LCH,159.5,25077,22.45989305,Neotoma,Amazonia
188,7677,Laguna Chaplin LCH,161.5,26457,28.17337461,Neotoma,Amazonia
188,7678,Laguna Chaplin LCH,165.5,29176,30.99041534,Neotoma,Amazonia
188,7679,Laguna Chaplin LCH,167.5,30523,25.47770701,Neotoma,Amazonia
188,7680,Laguna Chaplin LCH,169.5,31952,31.26843658,Neotoma,Amazonia
188,7681,Laguna Chaplin LCH,173.5,34622,36.68639053,Neotoma,Amazonia
188,7682,Laguna Chaplin LCH,177.5,35606,31.61764706,Neotoma,Amazonia
188,7683,Laguna Chaplin LCH,185.5,37073,35.87223587,Neotoma,Amazonia
188,7684,Laguna Chaplin LCH,193.5,38508,26.73267327,Neotoma,Amazonia
188,7685,Laguna Chaplin LCH,203.5,39845,40.76086957,Neotoma,Amazonia
188,7686,Laguna Chaplin LCH,211.5,40839,32.75,Neotoma,Amazonia
188,7687,Laguna Chaplin LCH,219.5,41657,35.85858586,Neotoma,Amazonia
188,7688,Laguna Chaplin LCH,227.5,42429,43.08943089,Neotoma,Amazonia
188,7689,Laguna Chaplin LCH,243.5,43935,37.62626263,Neotoma,Amazonia
188,7690,Laguna Chaplin LCH,255.5,45033,50,Neotoma,Amazonia
188,7691,Laguna Chaplin LCH,259.5,45382,41.80602007,Neotoma,Amazonia
188,7692,Laguna Chaplin LCH,263.5,45736,45.9807074,Neotoma,Amazonia
188,7693,Laguna Chaplin LCH,267.5,46078,37.26937269,Neotoma,Amazonia
188,7694,Laguna Chaplin LCH,275.5,46765,41.2371134,Neotoma,Amazonia
188,7695,Laguna Chaplin LCH,283.5,47464,55,Neotoma,Amazonia
188,7696,Laguna Chaplin LCH,291.5,48291,100,Neotoma,Amazonia
188,7697,Laguna Chaplin LCH,303.5,49743,90.5511811,Neotoma,Amazonia
189,7698,Lake Santa Rosa,10,230,91.34328358,Neotoma,Amazonia
189,7699,Lake Santa Rosa,20,525,82.3630137,Neotoma,Amazonia
189,7700,Lake Santa Rosa,30,813,83.49328215,Neotoma,Amazonia
189,7701,Lake Santa Rosa,40,1094,86.35578584,Neotoma,Amazonia
189,7702,Lake Santa Rosa,50,1392,79.92047714,Neotoma,Amazonia
189,7703,Lake Santa Rosa,60,1676,77.0661157,Neotoma,Amazonia
189,7704,Lake Santa Rosa,70,1965,82.14285714,Neotoma,Amazonia
189,7705,Lake Santa Rosa,80,2250,82.90598291,Neotoma,Amazonia
189,7706,Lake Santa Rosa,90,2545,77.86666667,Neotoma,Amazonia
189,7707,Lake Santa Rosa,100,2926,78.94736842,Neotoma,Amazonia
189,7708,Lake Santa Rosa,110,3356,75.1396648,Neotoma,Amazonia
189,7709,Lake Santa Rosa,120,3762,77.60252366,Neotoma,Amazonia
189,7710,Lake Santa Rosa,130,4170,77.77777778,Neotoma,Amazonia
189,7711,Lake Santa Rosa,140,4583,77.68361582,Neotoma,Amazonia
189,7712,Lake Santa Rosa,150,4989,78.90410959,Neotoma,Amazonia
189,7713,Lake Santa Rosa,160,5538,79.27710843,Neotoma,Amazonia
189,7714,Lake Santa Rosa,170,6093,77.3993808,Neotoma,Amazonia
189,7715,Lake Santa Rosa,180,6639,69.04109589,Neotoma,Amazonia
189,7716,Lake Santa Rosa,190,7184,79.37853107,Neotoma,Amazonia
189,7717,Lake Santa Rosa,200,7751,75.89041096,Neotoma,Amazonia
189,7718,Lake Santa Rosa,210,8284,79.13043478,Neotoma,Amazonia
189,7719,Lake Santa Rosa,220,8817,68.16720257,Neotoma,Amazonia
189,7720,Lake Santa Rosa,230,9169,73.35329341,Neotoma,Amazonia
189,7721,Lake Santa Rosa,240,9534,75.86206897,Neotoma,Amazonia
189,7722,Lake Santa Rosa,255,10077,57.18562874,Neotoma,Amazonia
189,7723,Lake Santa Rosa,270,10636,25,Neotoma,Amazonia
190,7724,Katantica,5,51,12.87878788,Neotoma,TrAn
190,7725,Katantica,15,154,3.883495146,Neotoma,TrAn
190,7726,Katantica,25,256,2.807017544,Neotoma,TrAn
190,7727,Katantica,35,358,1.503759398,Neotoma,TrAn
190,7728,Katantica,45,461,1.742160279,Neotoma,TrAn
190,7729,Katantica,55,563,1.6,Neotoma,TrAn
190,7730,Katantica,65,812,0.914634146,Neotoma,TrAn
190,7731,Katantica,75,1400,0.506329114,Neotoma,TrAn
190,7732,Katantica,85,1989,2.068965517,Neotoma,TrAn
190,7733,Katantica,95,2578,0,Neotoma,TrAn
190,7734,Katantica,105,3167,3.105590062,Neotoma,TrAn
190,7735,Katantica,115,3756,1.374570447,Neotoma,TrAn
190,7736,Katantica,125,4279,3.783783784,Neotoma,TrAn
190,7737,Katantica,135,4738,0.921658986,Neotoma,TrAn
190,7738,Katantica,145,5197,4.615384615,Neotoma,TrAn
190,7739,Katantica,175,6573,1.556420233,Neotoma,TrAn
190,7740,Katantica,200,7719,3.571428571,Neotoma,TrAn
191,7741,Vereda de Águas Emendadas,0.18861454,52,46.23960777,Manually extracted,CEB
191,7742,Vereda de Águas Emendadas,9.833676269,498,44.59453883,Manually extracted,CEB
191,7743,Vereda de Águas Emendadas,18.94290123,826,31.05214102,Manually extracted,CEB
191,7744,Vereda de Águas Emendadas,31.26714678,1190,55.36135229,Manually extracted,CEB
191,7745,Vereda de Águas Emendadas,41.44804527,1495,51.55165306,Manually extracted,CEB
191,7746,Vereda de Águas Emendadas,51.093107,1784,56.39671912,Manually extracted,CEB
191,7747,Vereda de Águas Emendadas,60.73816872,2071,39.06715727,Manually extracted,CEB
191,7748,Vereda de Águas Emendadas,69.31155693,2331,40.12881516,Manually extracted,CEB
191,7749,Vereda de Águas Emendadas,79.49245542,2851,36.31911593,Manually extracted,CEB
191,7750,Vereda de Águas Emendadas,89.67335391,4058,20.34041359,Manually extracted,CEB
191,7751,Vereda de Águas Emendadas,100.9259259,5617,44.38170647,Manually extracted,CEB
191,7752,Vereda de Águas Emendadas,111.1068244,7057,18.93822393,Manually extracted,CEB
191,7753,Vereda de Águas Emendadas,120.7518861,24508,22.16075624,Manually extracted,CEB
191,7754,Vereda de Águas Emendadas,130.3969479,25724,22.13822105,Manually extracted,CEB
191,7755,Vereda de Águas Emendadas,140.0420096,26383,11.2987942,Manually extracted,CEB
191,7756,Vereda de Águas Emendadas,151.8304184,27229,42.3698147,Manually extracted,CEB
191,7757,Vereda de Águas Emendadas,162.0113169,27901,25.3094232,Manually extracted,CEB
191,7758,Vereda de Águas Emendadas,172.1922154,28616,29.34197042,Manually extracted,CEB
191,7759,Vereda de Águas Emendadas,182.9089506,29367,15.25497216,Manually extracted,CEB
191,7760,Vereda de Águas Emendadas,192.0181756,31678,20.37171247,Manually extracted,CEB
192,7761,Cotapampa,25,992,0,Neotoma,TrAn
192,7762,Cotapampa,75,2822,0,Neotoma,TrAn
192,7763,Cotapampa,80,2975,2.898550725,Neotoma,TrAn
